,0
0,0.8547317460317461
2,0.7915000000000001
3,0.8339349206349206
4,0.676870634920635
5,0.541226984126984
7,0.5859888888888889
8,0.6503642857142857
9,0.7408603174603176
10,0.6265031746031744
11,0.687709523809524
12,0.7576833333333336
13,0.7710761904761905
14,0.6902547619047621
15,0.8712499999999999
16,0.5925849206349205
18,0.6191626984126987
19,0.651609523809524
20,0.5521103174603177
21,0.6092452380952379
23,0.6414619047619047
24,0.6184873015873017
25,0.8228285714285714
26,0.7232896825396826
28,0.56020873015873
29,0.731613492063492
30,0.8761380952380952
31,0.7797285714285717
32,0.8321142857142859
33,0.6083507936507937
34,0.6332714285714286
35,0.7864690476190476
36,0.5756952380952381
37,0.648815873015873
38,0.8854285714285715
39,0.7494857142857142
42,0.7777563492063494
43,0.8439214285714285
45,0.6716698412698412
46,0.564053968253968
47,0.6111357142857142
48,0.8010166666666665
49,0.7463873015873017
50,0.7596333333333329
51,0.6967619047619048
52,0.8775865079365078
53,0.8793174603174604
54,0.6840904761904764
55,0.6442301587301588
56,0.671002380952381
57,0.6261015873015873
58,0.7379587301587303
59,0.7932698412698413
60,0.7994142857142857
61,0.5374261904761904
62,0.7959206349206349
63,0.5484666666666667
64,0.8821333333333334
65,0.6998158730158731
66,0.5484904761904761
67,0.6941452380952382
68,0.6100436507936509
69,0.6879682539682541
71,0.6428492063492063
72,0.608379365079365
73,0.733592857142857
74,0.6875753968253968
76,0.697759523809524
77,0.7781944444444445
78,0.720592857142857
79,0.6069873015873015
80,0.6552190476190478
81,0.8196285714285716
83,0.6987904761904763
84,0.5883158730158728
85,0.6877460317460318
86,0.9083571428571429
87,0.5998285714285715
88,0.8793285714285716
90,0.8942349206349206
91,0.7917492063492064
92,0.8167261904761905
93,0.5861071428571428
94,0.5170198412698412
96,0.7135801587301588
97,0.7962857142857144
98,0.7657269841269841
99,0.7218904761904761
100,0.5536650793650792
101,0.8175690476190476
102,0.8344023809523814
103,0.6905837662337662
104,0.6564587301587301
105,0.8719468253968254
106,0.7887571428571428
107,0.8907428571428575
108,0.6316753968253966
109,0.8479023809523812
111,0.9319880952380957
113,0.8677333333333335
114,0.5445666666666666
115,0.6969238095238094
116,0.8074238095238097
117,0.5443150793650792
118,0.5965706349206348
119,0.8261714285714287
120,0.5418380952380951
121,0.7948690476190476
122,0.7416142857142858
125,0.6158619047619048
126,0.7068
127,0.7607738095238098
128,0.9130857142857144
129,0.6883952380952382
131,0.7676468253968256
132,0.6188015873015872
133,0.8932746031746032
134,0.5279333333333333
136,0.7193809523809528
137,0.6037039682539681
138,0.6856047619047619
139,0.8375880952380954
140,0.766907142857143
141,0.8153428571428569
142,0.7181031746031747
143,0.5475309523809524
144,0.7773952380952383
146,0.8407039682539684
147,0.6852809523809524
148,0.8070428571428571
149,0.8647857142857144
150,0.6080591630591631
151,0.6188753968253968
152,0.863054761904762
153,0.7524944444444446
155,0.7399277777777777
156,0.710490476190476
157,0.8643666666666665
158,0.8479833333333331
159,0.6718619047619047
160,0.6709904761904764
161,0.6043047619047619
162,0.5555142857142857
163,0.7894714285714287
164,0.6770595238095238
165,0.7354634920634924
166,0.6859357142857143
167,0.7374007936507936
168,0.8171904761904765
169,0.6434888888888888
170,0.7442000000000001
171,0.7209380952380953
172,0.8598833333333334
173,0.8238642857142857
174,0.7265642857142858
175,0.50441746031746
176,0.8274523809523808
177,0.7962738095238094
178,0.5940880952380954
179,0.7807619047619045
180,0.6987809523809524
181,0.6739714285714288
182,0.8920738095238094
184,0.7676761904761906
185,0.7597285714285716
186,0.7515492063492062
187,0.7390880952380957
188,0.6343333333333334
189,0.7516174603174605
190,0.7918857142857145
191,0.8967150793650793
192,0.8798571428571428
193,0.5822722222222223
194,0.7782349206349208
196,0.6810999999999997
197,0.6810380952380952
198,0.5963666666666667
199,0.919042857142857
200,0.5756460317460316
201,0.7080714285714286
202,0.725552380952381
203,0.6431690476190476
204,0.7688952380952382
205,0.7501309523809524
206,0.6418547619047619
207,0.5676015873015873
208,0.8332928571428573
209,0.5846666666666667
210,0.8184190476190477
212,0.6855071428571429
213,0.7735000000000001
214,0.7948444444444446
215,0.8864761904761906
216,0.9118619047619047
217,0.7992142857142859
219,0.7269333333333333
220,0.7482166666666668
221,0.7424833333333335
222,0.6972412698412699
223,0.6547912698412697
225,0.7969285714285717
226,0.7899619047619048
227,0.7573531746031744
228,0.6349746031746031
230,0.769261904761905
231,0.6865373015873018
232,0.5805523809523808
233,0.680109163059163
234,0.6611714285714289
235,0.8659777777777776
236,0.6953071428571429
237,0.8539984126984127
238,0.7858238095238096
239,0.7746428571428569
240,0.6678111111111111
241,0.687118253968254
242,0.8125380952380957
243,0.6797658730158732
244,0.797352380952381
246,0.7075103174603178
247,0.6018357142857141
248,0.6283047619047618
249,0.6193103174603173
250,0.7709309523809524
251,0.7715111111111114
252,0.7790523809523809
253,0.8256142857142856
254,0.7837365079365082
255,0.7919380952380954
256,0.8643880952380953
257,0.9143761904761905
258,0.7495023809523808
260,0.8580095238095238
261,0.8271000000000002
262,0.81925
263,0.7840174603174604
265,0.5509380952380953
266,0.9051833333333332
268,0.798011111111111
269,0.833884126984127
270,0.8789976190476193
271,0.5470833333333334
273,0.8009468253968257
274,0.6023150793650793
275,0.7040904761904763
276,0.6593626984126985
278,0.7414285714285714
279,0.7727404761904764
280,0.7768611111111112
281,0.7443587301587303
282,0.675897619047619
283,0.7636857142857143
284,0.629180158730159
285,0.8040301587301588
286,0.6749992063492064
287,0.8033
288,0.7987809523809525
289,0.90975
290,0.6952142857142858
291,0.7785706349206349
292,0.7556396825396827
293,0.7436642857142857
294,0.7585047619047621
295,0.6708023809523811
296,0.829323015873016
297,0.7715253968253966
298,0.7614571428571429
299,0.801076984126984
300,0.7098436507936507
301,0.7918150793650796
302,0.8317623376623376
303,0.744915873015873
304,0.7862523809523811
305,0.8237690476190477
306,0.5888626984126981
307,0.7447031746031748
308,0.6666373015873016
309,0.5026396825396825
310,0.7391809523809525
311,0.6065714285714287
312,0.6615761904761905
313,0.743997619047619
314,0.5612523809523808
315,0.7323896825396826
316,0.7413206349206349
317,0.843209523809524
318,0.8023738095238097
320,0.5983746031746032
322,0.7865976190476193
323,0.5353055555555555
324,0.694354761904762
325,0.7272484126984127
326,0.7168238095238099
327,0.6387992063492063
328,0.7546714285714284
329,0.8146793650793652
331,0.7768095238095237
332,0.7233896825396825
333,0.5327071428571428
334,0.5492761904761907
335,0.6137992063492065
336,0.9022952380952383
337,0.7273682539682542
338,0.8137333333333332
339,0.901307142857143
340,0.763859523809524
341,0.6694190476190475
342,0.6513277777777776
343,0.8079904761904763
344,0.5998761904761905
345,0.7486166666666667
347,0.8413896825396827
348,0.8069722222222222
349,0.9551142857142858
350,0.6479333333333336
351,0.660813492063492
353,0.8361968253968257
354,0.8551119047619045
355,0.6328571428571427
356,0.6459587301587303
358,0.6918198412698416
359,0.8117277777777777
360,0.6897547619047619
361,0.6331896825396827
362,0.6918357142857143
363,0.7481666666666666
364,0.8219785714285718
366,0.7693674603174602
367,0.8664857142857143
368,0.8815761904761903
369,0.7259634920634921
370,0.7020809523809527
372,0.8562761904761904
374,0.7479531746031748
375,0.6551063492063491
376,0.702807142857143
377,0.6642142857142854
378,0.7065412698412699
379,0.6439357142857143
381,0.5847373015873015
382,0.613304761904762
384,0.7205960317460319
385,0.5949880952380953
386,0.7826619047619048
387,0.777113492063492
388,0.7694119047619046
389,0.858131746031746
390,0.5672476190476189
391,0.7396857142857143
392,0.6619047619047621
393,0.7088769841269843
394,0.9013992063492063
395,0.8951095238095239
396,0.6417555555555554
398,0.7991357142857142
399,0.8990142857142858
400,0.6467095238095237
401,0.7126714285714285
402,0.8114753968253969
403,0.7748238095238097
404,0.8371428571428571
405,0.6391619047619046
406,0.7300285714285712
407,0.6074230158730158
408,0.6946563492063494
409,0.8027500000000001
410,0.796723015873016
411,0.7475380952380952
412,0.5041738095238094
413,0.8966000000000001
414,0.8199087301587306
415,0.841292857142857
416,0.7767841269841268
417,0.8359619047619049
418,0.7544817460317462
419,0.7080809523809525
420,0.6956476190476191
421,0.7090428571428573
422,0.5039460317460316
423,0.8458063492063495
424,0.7705071428571431
425,0.5393380952380952
426,0.5538563492063492
427,0.8458714285714287
428,0.696114285714286
429,0.6429523809523809
430,0.660495238095238
431,0.6497515873015872
432,0.7601023809523811
433,0.6968500000000003
434,0.7678809523809523
435,0.7280095238095238
436,0.8079523809523809
437,0.7201666666666667
438,0.7604555555555559
439,0.8316857142857143
440,0.7489714285714287
441,0.5847999999999999
442,0.7103301587301588
443,0.8124809523809525
444,0.7888309523809525
445,0.6089976190476191
446,0.6753126984126986
447,0.8127250360750361
448,0.8405166666666668
449,0.667457142857143
450,0.5942071428571429
451,0.6105023809523813
452,0.790609523809524
453,0.8064904761904762
454,0.8866738095238097
455,0.7365738095238097
456,0.7624214285714287
457,0.8226809523809524
458,0.754215873015873
459,0.7357285714285717
461,0.5448761904761905
462,0.8109718614718614
463,0.8938761904761906
464,0.7438476190476192
465,0.6512261904761908
466,0.6484063492063493
467,0.730247619047619
468,0.5943666666666665
469,0.6921380952380954
470,0.704404761904762
471,0.6607238095238096
472,0.6535730158730161
473,0.6702523809523808
474,0.8727619047619051
475,0.5574611111111111
476,0.8363571428571432
477,0.8654634920634922
478,0.654163492063492
480,0.5865055555555555
481,0.7234428571428572
483,0.8180150793650793
484,0.740870634920635
485,0.5855261904761906
486,0.9166
487,0.8060777777777777
488,0.794659523809524
489,0.7556269841269841
490,0.6240785714285713
491,0.6629579365079366
492,0.7043412698412699
493,0.6270285714285713
494,0.7697817460317459
495,0.7341103174603176
496,0.8004119047619048
498,0.8163904761904763
499,0.5532746031746033
500,0.7963095238095239
502,0.7213126984126985
503,0.8543071428571432
504,0.8981714285714288
505,0.68985
506,0.6833023809523809
509,0.7394492063492064
510,0.7202833333333333
511,0.8107039682539682
512,0.5656611111111111
513,0.774009523809524
515,0.828626984126984
516,0.5137285714285713
517,0.8885738095238096
518,0.7752087301587302
519,0.7298388888888889
520,0.6274357142857142
521,0.8036952380952382
522,0.8449761904761903
523,0.6622690476190474
524,0.7072809523809523
525,0.5790880952380952
526,0.6826309523809524
527,0.727686507936508
528,0.5689904761904763
530,0.5341849206349205
531,0.9326666666666669
533,0.6270690476190474
534,0.6472349206349205
535,0.6100095238095237
536,0.6059619047619047
537,0.6906071428571429
538,0.8090579365079364
539,0.8255468253968254
540,0.5842174603174602
541,0.7930460317460317
542,0.7799055555555556
543,0.6966666666666668
544,0.8545968253968256
545,0.7788166666666668
546,0.6629698412698412
547,0.626761111111111
548,0.9252809523809524
550,0.7066928571428573
551,0.623463492063492
552,0.7270619047619048
553,0.8748396825396826
554,0.8045571428571431
555,0.6453595238095239
557,0.7202952380952382
558,0.8311944444444447
559,0.6967587301587299
560,0.6800746031746033
561,0.8702698412698412
563,0.8340380952380954
564,0.7134452380952382
565,0.7658190476190476
567,0.7123928571428574
568,0.6588285714285713
569,0.7486809523809523
570,0.6801746031746031
571,0.7295571428571428
572,0.8671015873015875
574,0.7259428571428572
575,0.728104761904762
576,0.6515904761904763
577,0.6388126984126984
578,0.8568333333333333
580,0.5232809523809524
581,0.6082313852813851
582,0.5266047619047619
583,0.5288587301587303
585,0.7309912698412699
588,0.6312349206349205
589,0.73
590,0.6374833333333331
591,0.6382595238095237
592,0.7223619047619049
593,0.6089761904761904
594,0.8148452380952381
595,0.6819000000000001
596,0.6682880952380953
597,0.7260460317460319
598,0.6371182539682538
600,0.6807674603174605
603,0.7381500000000003
604,0.7722357142857142
605,0.6345825396825396
606,0.5607333333333334
608,0.5120238095238094
609,0.7707833333333334
610,0.7482714285714287
611,0.5275809523809525
612,0.5525761904761904
613,0.8007904761904763
614,0.717961904761905
615,0.7100452380952382
616,0.772257142857143
617,0.717616666666667
618,0.8191000000000002
619,0.8666642857142859
620,0.6404238095238097
621,0.7315142857142857
622,0.7555738095238097
623,0.7353920634920635
624,0.6232158730158729
625,0.5572714285714288
626,0.7895047619047619
627,0.5266928571428573
628,0.7537111111111112
629,0.679492857142857
630,0.7545928571428574
