,0
6,0.7327353174603173
30,0.6288571428571428
40,0.5873777777777779
41,0.5521361832611832
57,0.6664948412698413
65,0.5731515873015871
286,0.7796269841269848
491,0.6080698412698412
508,0.5090801587301589
576,0.7799880952380953
578,0.5177838744588743
579,0.7191666666666666
605,0.5898773809523808
610,0.5352821428571429
641,0.6962214285714288
