intervention,fpr,tpr
vasopressor,0.0,0.0
vasopressor,0.0,0.00819672131147541
vasopressor,0.0,0.02459016393442623
vasopressor,0.0,0.03278688524590164
vasopressor,0.0,0.04918032786885246
vasopressor,0.0,0.05737704918032787
vasopressor,0.0,0.08196721311475409
vasopressor,0.0,0.11475409836065574
vasopressor,0.0,0.12295081967213115
vasopressor,0.0,0.1557377049180328
vasopressor,0.0,0.22131147540983606
vasopressor,0.0,0.2459016393442623
vasopressor,0.0,0.26229508196721313
vasopressor,0.0,0.28688524590163933
vasopressor,0.0,0.30327868852459017
vasopressor,0.0,0.3442622950819672
vasopressor,0.0,0.38524590163934425
vasopressor,0.0,0.4016393442622951
vasopressor,0.0,0.4426229508196721
vasopressor,0.0,0.45081967213114754
vasopressor,0.0,0.4672131147540984
vasopressor,0.0,0.4918032786885246
vasopressor,0.008547008547008548,0.5
vasopressor,0.017094017094017096,0.5
vasopressor,0.017094017094017096,0.5327868852459017
vasopressor,0.017094017094017096,0.5737704918032787
vasopressor,0.017094017094017096,0.5901639344262295
vasopressor,0.017094017094017096,0.5983606557377049
vasopressor,0.017094017094017096,0.6311475409836066
vasopressor,0.017094017094017096,0.6557377049180327
vasopressor,0.017094017094017096,0.6885245901639344
vasopressor,0.017094017094017096,0.7131147540983607
vasopressor,0.02564102564102564,0.7213114754098361
vasopressor,0.02564102564102564,0.7540983606557377
vasopressor,0.02564102564102564,0.7868852459016393
vasopressor,0.03418803418803419,0.7868852459016393
vasopressor,0.03418803418803419,0.8114754098360656
vasopressor,0.042735042735042736,0.8360655737704918
vasopressor,0.042735042735042736,0.8524590163934426
vasopressor,0.042735042735042736,0.8770491803278688
vasopressor,0.042735042735042736,0.9098360655737705
vasopressor,0.05128205128205128,0.9098360655737705
vasopressor,0.06837606837606838,0.9098360655737705
vasopressor,0.07692307692307693,0.9180327868852459
vasopressor,0.08547008547008547,0.9180327868852459
vasopressor,0.08547008547008547,0.9262295081967213
vasopressor,0.09401709401709402,0.9262295081967213
vasopressor,0.10256410256410256,0.9344262295081968
vasopressor,0.1111111111111111,0.9344262295081968
vasopressor,0.1111111111111111,0.9426229508196722
vasopressor,0.11965811965811966,0.9426229508196722
vasopressor,0.13675213675213677,0.9426229508196722
vasopressor,0.15384615384615385,0.9508196721311475
vasopressor,0.20512820512820512,0.9508196721311475
vasopressor,0.21367521367521367,0.9508196721311475
vasopressor,0.2222222222222222,0.9590163934426229
vasopressor,0.23931623931623933,0.9590163934426229
vasopressor,0.24786324786324787,0.9672131147540983
vasopressor,0.27350427350427353,0.9672131147540983
vasopressor,0.2905982905982906,0.9754098360655737
vasopressor,0.29914529914529914,0.9754098360655737
vasopressor,0.3162393162393162,0.9754098360655737
vasopressor,0.358974358974359,0.9754098360655737
vasopressor,0.39316239316239315,0.9754098360655737
vasopressor,0.4358974358974359,0.9754098360655737
vasopressor,0.4700854700854701,0.9754098360655737
vasopressor,0.47863247863247865,0.9754098360655737
vasopressor,0.49572649572649574,0.9754098360655737
vasopressor,0.5042735042735043,0.9836065573770492
vasopressor,0.5299145299145299,0.9836065573770492
vasopressor,0.5470085470085471,0.9836065573770492
vasopressor,0.5641025641025641,0.9836065573770492
vasopressor,0.5811965811965812,0.9836065573770492
vasopressor,0.5982905982905983,0.9836065573770492
vasopressor,0.6666666666666666,0.9836065573770492
vasopressor,0.717948717948718,0.9836065573770492
vasopressor,0.7350427350427351,1.0
vasopressor,0.7435897435897436,1.0
vasopressor,0.7692307692307693,1.0
vasopressor,0.7863247863247863,1.0
vasopressor,0.811965811965812,1.0
vasopressor,0.8205128205128205,1.0
vasopressor,0.8547008547008547,1.0
vasopressor,0.9230769230769231,1.0
vasopressor,0.9487179487179487,1.0
vasopressor,0.9572649572649573,1.0
vasopressor,0.9914529914529915,1.0
vasopressor,1.0,1.0
